time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.859999999999984,4.63072560628,29.3237525002,16.9494247708,1.20436017888,6.14066737612,0.0,3.14092898209,15.8461614541,-4.21095910114,0.37971340529,0.063323803695,0.0,451.5685550869267,452.4020748919795,450.6081985774024,453.75344310810266
4.919999999999983,4.82030944958,30.2809837989,16.6855792413,1.22735097189,6.14412321057,0.0,3.17787453817,16.0589354896,-4.5853776392,0.389322150324,0.0425553169398,0.0,479.3217213219585,477.74170571566816,479.2763514672391,480.14645756310665
4.979999999999982,5.01181506731,31.2493202652,16.3985745117,1.25072587305,6.1472832054,0.0,3.20512475604,16.2166801354,-4.98256995871,0.390094048201,0.0676396030366,0.0,467.0995471577137,469.05454326278505,466.12271622600275,466.3325894058361
5.0399999999999805,5.20452057468,32.2243733264,16.0867713597,1.27392859739,6.15142987535,0.0,3.21803514874,16.2836785203,-5.41129751972,0.378935481352,0.0719014414307,0.0,440.94254407200395,441.2983864958792,443.35717550607154,442.5940976425288
5.099999999999979,5.39777053482,33.2020067511,15.7488179192,1.29761480829,6.15632690027,0.0,3.22336501055,16.3030823724,-5.85390939118,0.415323112132,0.0961417017844,0.0,428.3714899706337,430.43486291321847,426.8626643562135,430.1233887862732
5.159999999999978,5.59154039941,34.1825417005,15.3848188572,1.32238272362,6.16237720347,0.0,3.23516485278,16.3794631361,-6.28003814202,0.407222042813,0.108874011741,0.0,450.01053759570954,451.0493097407519,451.3585784311213,450.87822165349183
5.219999999999977,5.78602948268,35.1681069468,14.9953401694,1.34773583053,6.16893452279,0.0,3.24727919811,16.4703888791,-6.70333804317,0.442659722055,0.110104600878,0.0,458.92606858315673,459.03391719934257,459.2288887109639,462.20890924195146
5.279999999999975,5.98079675419,36.1556955247,14.5796520602,1.37443730649,6.17579787818,0.0,3.24469650689,16.4479358834,-7.15305576529,0.449362583198,0.121809600682,0.0,427.0795619439353,428.0897043131062,427.3371066891723,428.1235526609349
5.339999999999974,6.17606655751,37.1482246392,14.1382288777,1.40166987023,6.18297482152,0.0,3.26349066555,16.6322678408,-7.56256703447,0.461618904612,0.114826048691,0.0,496.02720810765607,495.52496306865413,495.73366610315986,496.82522807400073
5.399999999999973,6.37171206282,38.1450734139,13.6709605281,1.42923148935,6.19031517442,0.0,3.25776826161,16.5944380474,-8.01315570149,0.454431923094,0.134218751084,0.0,434.44329404195514,436.08127857496055,435.4144744230132,435.0378598563757
5.4599999999999715,6.56703971494,39.1401544691,13.1767558754,1.45607679205,6.19803008758,0.0,3.25285600726,16.5730129802,-8.4604780406,0.427367199765,0.1138726122,0.0,446.337484201803,444.6873198877071,443.80799748839223,441.78763061148453
5.51999999999997,6.76214554663,40.1350935053,12.6558661816,1.48127883473,6.20440901178,0.0,3.25032383434,16.5891514877,-8.90271009637,0.398487254296,0.0835613239728,0.0,460.9634913180372,458.5690487175482,461.60422714464545,459.4930690768027
5.579999999999969,6.95707249181,41.1309951221,12.1084613901,1.50516045458,6.2094541532,0.0,3.24693674918,16.6050336035,-9.34415641234,0.397093507327,0.0851136654745,0.0,465.0418557507411,465.1689611927177,465.0741346104589,465.121573261847
